rating,customerID,date,productID,quantityBought
3,33776,27/08/2022,41118,1
4,33776,27/08/2022,43361,1
4,33776,27/08/2022,43361,1
4,33776,27/08/2022,54771,1
4,97513,27/08/2022,54771,1
3,97514,27/08/2022,54771,1
4,11276,27/08/2022,54771,1
4,11276,27/08/2022,54771,1
3,4435,27/08/2022,54771,3
4,4435,27/08/2022,54771,4
5,4435,27/08/2022,54771,600
5,4435,27/08/2022,54771,600
3,96804,27/08/2022,54771,1
4,96804,27/08/2022,54771,1
5,17411,27/08/2022,54771,1
4,17411,27/08/2022,54771,1
4,17411,27/08/2022,59600,1
5,72699,27/08/2022,60051,1
4,72699,27/08/2022,60051,1
3,63489,27/08/2022,60051,1
3,63489,27/08/2022,60051,1
3,71688,27/08/2022,60051,1
5,71688,27/08/2022,60051,1
4,73584,27/08/2022,60051,1
4,73584,27/08/2022,60051,1
3,73584,27/08/2022,60051,1
5,41414,27/08/2022,60051,1
3,41414,27/08/2022,60051,1
4,49281,27/08/2022,60051,1
5,54484,27/08/2022,60051,1
5,97516,27/08/2022,60051,1
3,97516,27/08/2022,60051,1
5,68386,27/08/2022,60051,1
3,84940,27/08/2022,60051,1
5,84940,27/08/2022,60051,1
5,84155,22/01/2021,60051,1
4,84155,22/01/2021,60054,1
5,84155,22/01/2021,60054,1
3,84155,22/01/2021,60054,1
3,84155,22/01/2021,70501,1
5,84155,22/01/2021,70501,1
4,84155,22/01/2021,70501,600
4,84155,22/01/2021,70501,600
4,84155,22/01/2021,70501,1
4,84155,22/01/2021,70501,1
3,84155,22/01/2021,80115,2
4,84155,22/01/2021,80115,1
4,84155,22/01/2021,80115,1
5,84155,22/01/2021,80115,1
4,84155,22/01/2021,80115,2
4,84835,22/01/2021,80115,2
5,84835,22/01/2021,80115,2
4,38682,23/01/2021,80115,2
3,81506,23/01/2021,80115,2
5,81506,23/01/2021,80115,2
3,81506,23/01/2021,80115,1
5,81506,23/01/2021,80115,1
4,81506,23/01/2021,80115,1
3,81506,23/01/2021,80115,1
4,81506,23/01/2021,80115,1
3,81506,23/01/2021,80115,1
4,81506,23/01/2021,80115,1
4,81506,23/01/2021,80115,1
4,81506,23/01/2021,80115,1
3,81506,23/01/2021,80115,1
5,81506,23/01/2021,80115,1
4,81506,23/01/2021,80115,1
5,81506,23/01/2021,80115,2
3,81506,23/01/2021,90324,1
3,54575,23/01/2021,90880,1
4,54575,23/01/2021,90880,1
3,84840,23/01/2021,90880,1
3,58713,23/01/2021,93843,1
3,11623,23/01/2021,93843,1
3,11623,23/01/2021,93843,2
4,77880,23/01/2021,93843,2
5,27494,23/01/2021,93843,1
3,27494,23/01/2021,93843,1
3,41725,23/01/2021,93843,1
3,41725,23/01/2021,96001,1
4,33497,23/01/2021,96008,1
5,82960,23/01/2021,96008,1
5,32090,23/01/2021,96008,1
4,61419,23/01/2021,96008,1
3,15263,23/01/2021,113600,1
3,84844,23/01/2021,113600,1
4,84839,23/01/2021,122600,1
5,77880,23/01/2021,800654,1
3,54394,23/01/2021,800654,1
4,61419,23/01/2021,800654,1
4,75104,23/01/2021,800654,1
3,65146,23/01/2021,800654,1
3,84842,23/01/2021,800654,1
3,13689,23/01/2021,800654,1
3,81359,23/01/2021,800654,1
4,81359,23/01/2021,800654,1
3,73985,23/01/2021,800654,1
4,35132,23/01/2021,800654,1
4,22643,23/01/2021,800654,1
5,31949,23/01/2021,800654,1
3,31949,23/01/2021,800654,1
3,84845,23/01/2021,800654,1
4,34484,23/01/2021,800654,1
4,34484,23/01/2021,800654,1
5,84845,23/01/2021,800654,1
5,67239,23/01/2021,800654,1
3,67239,23/01/2021,800654,1
3,67239,23/01/2021,800654,1
4,26423,23/01/2021,800654,1
4,80111,23/01/2021,800654,1
3,80111,23/01/2021,6006004,1
4,80111,23/01/2021,6006004,1
4,9227,23/01/2021,6006004,1
5,34128,23/01/2021,6006004,1
3,25932,23/01/2021,6006004,1
3,84843,23/01/2021,6006004,1
5,82448,23/01/2021,6006004,1
3,31209,23/01/2021,6006004,1
4,31209,23/01/2021,6006005,1
5,84846,23/01/2021,16536,1
5,84847,23/01/2021,16536,1
3,84847,23/01/2021,16536,1
4,84847,23/01/2021,16536,1
3,84847,23/01/2021,16536,1
4,67553,23/01/2021,16536,1
4,82183,23/01/2021,16536,1
1,82183,23/01/2021,105,1
1,10117,23/01/2021,105,1
1,10117,23/01/2021,105,1
3,25722,23/01/2021,105,1
3,25722,23/01/2021,105,1
1,25722,23/01/2021,105,1
2,84844,23/01/2021,105,1
2,84844,23/01/2021,105,1
3,77658,23/01/2021,105,1
2,77658,23/01/2021,105,2
1,73688,23/01/2021,105,2
2,78725,23/01/2021,34212,1
3,63432,23/01/2021,34212,1
4,63432,23/01/2021,16338,1
4,57039,23/01/2021,64511,1
4,22643,23/01/2021,64511,1
3,15842,23/01/2021,1290,1
5,15842,23/01/2021,1290,1
5,15842,23/01/2021,1290,1
4,15842,23/01/2021,1290,1
5,23614,23/01/2021,36373,1
4,47591,23/01/2021,6835,1
3,58455,23/01/2021,91722,1
4,58455,23/01/2021,37179,1
5,84848,23/01/2021,37179,1
4,33380,23/01/2021,37179,1
3,73093,23/01/2021,37179,1
5,73093,23/01/2021,91298,1
5,12384,23/01/2021,91298,2
5,61519,23/01/2021,35851,1
5,81323,23/01/2021,35851,1
3,81323,23/01/2021,35851,1
5,78845,23/01/2021,411,1
5,58601,23/01/2021,411,1
4,24378,23/01/2021,411,1
5,5286,23/01/2021,10801,1
4,9197,23/01/2021,10801,1
3,63432,23/01/2021,10801,1
4,60089,23/01/2021,10801,1
5,33663,23/01/2021,10801,1
5,34697,23/01/2021,10801,1
5,34697,23/01/2021,69120,1
5,31203,23/01/2021,69120,1
5,83162,23/01/2021,69120,1
5,83162,23/01/2021,79243,1
3,15058,23/01/2021,33271,1
3,76765,23/01/2021,33271,1
5,76765,23/01/2021,60471,1
4,76765,23/01/2021,87421,1
4,84853,23/01/2021,68101,1
4,25722,23/01/2021,281,1
4,61446,23/01/2021,13041,1
5,61452,23/01/2021,1007,1
5,84849,23/01/2021,1007,1
3,84849,23/01/2021,203,1
5,84849,23/01/2021,48066,1
5,84849,23/01/2021,88274,1
3,84849,23/01/2021,61623,1
5,84849,23/01/2021,74841,1
3,84850,23/01/2021,64613,1
5,84850,23/01/2021,53157,1
3,59818,23/01/2021,53157,1
5,30834,23/01/2021,53157,1
5,51452,23/01/2021,77207,1
5,78179,23/01/2021,46576,1
3,78179,23/01/2021,46576,1
3,78179,23/01/2021,46576,1
4,15058,23/01/2021,46576,1
5,77669,23/01/2021,25276,1
4,77669,23/01/2021,80292,1
4,77669,23/01/2021,80292,1
4,77669,23/01/2021,80292,1
4,77669,23/01/2021,6458,1
4,77669,23/01/2021,6458,1
5,16580,23/01/2021,6458,2
5,64858,23/01/2021,6458,1
3,83162,23/01/2021,6458,1
4,83162,23/01/2021,6918,600
5,83162,23/01/2021,6918,1
4,83162,23/01/2021,6918,1
4,83162,23/01/2021,6918,1
5,83162,23/01/2021,6918,1
3,83162,23/01/2021,6918,3
4,83162,23/01/2021,7582,1
5,83162,23/01/2021,61337,1
5,72875,23/01/2021,69321,3
5,83162,23/01/2021,69321,1
4,83162,23/01/2021,517,1
5,83162,23/01/2021,226,1
5,84852,23/01/2021,226,1
3,16580,23/01/2021,226,1
4,71512,23/01/2021,226,1
3,71512,23/01/2021,226,1
3,71512,23/01/2021,226,1
3,16472,23/01/2021,226,1
3,23873,23/01/2021,68539,1
5,23873,23/01/2021,68539,1
3,24645,23/01/2021,68539,1
5,71761,23/01/2021,68539,1
3,84382,10/01/2021,1,1
3,84382,10/01/2021,1,2
1,84382,10/01/2021,1,1
3,84382,10/01/2021,1,1
3,54439,10/01/2021,4,1
3,54439,10/01/2021,4,1
5,81774,10/01/2021,4,4
4,76743,10/01/2021,4,1
4,76743,10/01/2021,4,1
3,76743,10/01/2021,74833,3
3,76743,10/01/2021,10034,3
1,76743,10/01/2021,10034,3
5,76743,10/01/2021,55992,4
5,61716,10/01/2021,55992,4
4,61716,10/01/2021,55992,4
3,61549,10/01/2021,55992,1
3,78204,10/01/2021,10,1
3,78204,10/01/2021,10,4
3,78204,10/01/2021,10,4
3,50088,10/01/2021,10,4
3,50088,10/01/2021,10,1
5,84387,10/01/2021,89677,3
4,63018,10/01/2021,24511,4
3,63018,10/01/2021,13895,1
3,63018,10/01/2021,97417,1
4,84388,10/01/2021,5683,1
5,84388,10/01/2021,5683,1
3,84384,10/01/2021,5683,1
5,84384,10/01/2021,5683,1
5,49167,10/01/2021,72995,1
5,49167,10/01/2021,1358,1
3,49167,10/01/2021,39611,1
3,74978,10/01/2021,39611,1
5,74978,10/01/2021,654,1
4,84385,10/01/2021,654,1
3,84385,10/01/2021,654,1
4,84385,10/01/2021,654,1
5,57120,10/01/2021,1697,1
5,57120,10/01/2021,1697,1
4,58327,10/01/2021,1697,1
4,58327,10/01/2021,1697,1
4,58327,10/01/2021,1697,2
4,58327,10/01/2021,1697,1
5,58327,10/01/2021,1697,3
3,58327,10/01/2021,1697,1
3,58327,10/01/2021,1697,2
5,84391,10/01/2021,1697,1
3,84391,10/01/2021,1697,1
3,84392,10/01/2021,1697,1
4,84392,10/01/2021,1697,2
5,82338,10/01/2021,1697,1
4,57028,10/01/2021,69208,1
3,57028,10/01/2021,69208,1
5,65629,10/01/2021,69208,1
5,84392,10/01/2021,69208,1
5,84392,10/01/2021,17184,1
3,84392,10/01/2021,17184,1
4,84392,10/01/2021,17184,1
3,84392,10/01/2021,17184,1
3,84396,10/01/2021,17184,1
4,84396,10/01/2021,64474,1
3,57028,10/01/2021,84868,1
3,84397,10/01/2021,84868,1
4,83235,10/01/2021,84868,1
3,83235,10/01/2021,19804,1
5,83235,10/01/2021,246,1
4,83235,10/01/2021,246,1
3,84397,10/01/2021,24376,1
3,84397,10/01/2021,24376,1
5,84397,10/01/2021,24376,2
5,84398,10/01/2021,246,1
5,77932,10/01/2021,246,1
3,77932,10/01/2021,29083,1
4,77932,10/01/2021,21201,1
3,77932,10/01/2021,87362,1
4,77932,10/01/2021,87362,1
3,56027,10/01/2021,44491,1
3,56027,10/01/2021,88394,1
3,56027,10/01/2021,28115,1
5,84388,10/01/2021,28115,1
3,84388,10/01/2021,6693,1
5,52513,10/01/2021,6693,1
4,56638,10/01/2021,45,1
4,77993,10/01/2021,45,1
5,84394,10/01/2021,46444,1
4,84396,10/01/2021,34509,1
3,84396,10/01/2021,79079,1
5,84396,10/01/2021,79079,1
5,84396,10/01/2021,13756,1
3,35900,10/01/2021,13756,1
5,35900,10/01/2021,13756,1
5,35900,10/01/2021,85331,1
3,35900,10/01/2021,85331,2
3,35900,10/01/2021,85331,2
4,35900,10/01/2021,16933,1
4,35900,10/01/2021,16933,1
4,84393,10/01/2021,42029,1
5,84393,10/01/2021,42029,1
5,84393,10/01/2021,4116,1
3,56027,10/01/2021,57073,1
3,84399,10/01/2021,57073,1
5,84400,10/01/2021,57073,1
5,84400,10/01/2021,64131,1
5,28115,10/01/2021,28319,2
5,28115,10/01/2021,49401,1
5,28115,10/01/2021,44600,1
5,84388,10/01/2021,10,1
3,84388,10/01/2021,12230,1
5,84388,10/01/2021,27044,1
5,84388,10/01/2021,27044,1
5,28115,10/01/2021,4004,1
3,84401,10/01/2021,4004,1
3,84403,10/01/2021,4004,1
3,84403,10/01/2021,4004,1
4,68138,10/01/2021,44810,1
5,84406,10/01/2021,44810,1
4,84407,10/01/2021,44810,1
5,84409,10/01/2021,4004,1
3,84409,10/01/2021,4004,1
5,84409,10/01/2021,57125,1
4,82053,10/01/2021,96919,1
5,82053,10/01/2021,59151,1
4,82053,10/01/2021,59151,1
4,82053,10/01/2021,59151,1
3,56127,10/01/2021,88829,1
4,56127,10/01/2021,13892,1
3,56127,10/01/2021,15695,1
5,56127,10/01/2021,79619,1
5,21567,10/01/2021,56675,1
3,29461,10/01/2021,56675,1
3,29461,10/01/2021,72736,1
5,84411,10/01/2021,47948,1
5,84411,10/01/2021,89980,1
4,83073,10/01/2021,19509,1
5,83073,10/01/2021,57978,1
5,83073,10/01/2021,57978,1
3,83073,10/01/2021,57978,1
3,83073,10/01/2021,62854,1
5,83073,10/01/2021,75066,1
4,69155,10/01/2021,30071,1
5,69155,10/01/2021,30071,1
5,69155,10/01/2021,3,1
5,84408,10/01/2021,97965,1
5,84409,10/01/2021,97965,1
5,84409,10/01/2021,71001,1
3,84409,10/01/2021,5065,1
3,84409,10/01/2021,5065,1
3,84409,10/01/2021,5065,1
4,84409,10/01/2021,5065,1
4,84409,10/01/2021,5065,1
5,84409,10/01/2021,5065,1
5,84409,10/01/2021,5065,1
4,84410,10/01/2021,5065,1
3,84412,10/01/2021,5065,1
4,84412,10/01/2021,5065,1
3,84412,10/01/2021,5065,1
5,84412,10/01/2021,21,1
4,84412,10/01/2021,21,1
5,84412,10/01/2021,21,1
5,84412,10/01/2021,21,2
4,84405,10/01/2021,21,3
3,84409,10/01/2021,21,3
3,84409,10/01/2021,21,3
4,84409,10/01/2021,21,3
5,83920,10/01/2021,21,3
5,83920,10/01/2021,21,1
5,84414,10/01/2021,21,1
5,80183,10/01/2021,21,1
5,80183,10/01/2021,21,1
5,84416,11/01/2021,21,1
3,52665,11/01/2021,96498,1
4,52665,11/01/2021,96498,1
4,71759,11/01/2021,96498,1
4,18160,11/01/2021,96498,1
3,84418,11/01/2021,96498,1
5,84418,11/01/2021,96498,2
5,84418,11/01/2021,96498,1
3,84418,11/01/2021,96498,1
5,84421,11/01/2021,96498,3
4,84421,11/01/2021,96498,2
5,81659,11/01/2021,96498,2
5,81659,11/01/2021,96498,2
5,81659,11/01/2021,96498,2
5,81659,11/01/2021,96498,2
4,81659,11/01/2021,96498,1
5,80111,11/01/2021,96498,1
4,80111,11/01/2021,96498,1
5,84417,11/01/2021,96498,1
4,84417,11/01/2021,96498,2
4,84417,11/01/2021,96498,2
4,84417,11/01/2021,96498,1
3,84417,11/01/2021,96498,1
5,71303,11/01/2021,94075,2
4,71303,11/01/2021,28350,1
3,71303,11/01/2021,28350,1
4,71303,11/01/2021,14,1
5,71303,11/01/2021,14,1
3,71303,11/01/2021,14,1
5,71303,11/01/2021,79988,1
5,71303,11/01/2021,79988,1
3,84424,11/01/2021,8265,1
5,29461,11/01/2021,8265,1
3,84426,11/01/2021,8265,1
3,19701,11/01/2021,8265,1
4,84429,11/01/2021,8265,1
5,84430,11/01/2021,8265,1
3,84430,11/01/2021,8265,1
5,84430,11/01/2021,43426,1
4,84430,11/01/2021,43426,1
3,84430,11/01/2021,43426,1
5,80111,11/01/2021,43426,1
3,69238,27/08/2022,96905,1
5,69238,27/08/2022,96905,1
5,69238,27/08/2022,75750,1
4,31732,27/08/2022,78510,4
4,31732,27/08/2022,45350,1
3,31732,27/08/2022,85434,1
4,31732,27/08/2022,85434,2
3,31732,27/08/2022,85434,3
5,31732,27/08/2022,85434,3
3,31732,27/08/2022,85434,1
5,31732,27/08/2022,85434,3
3,31732,27/08/2022,97455,1
3,31732,27/08/2022,97455,1
5,31732,27/08/2022,18097,1
4,31732,27/08/2022,468,1
5,31732,27/08/2022,41564,1
3,31732,27/08/2022,29061,2
3,47387,27/08/2022,29061,1
3,47387,27/08/2022,29061,1
3,47387,27/08/2022,29061,1
4,47387,27/08/2022,29061,1
4,47387,27/08/2022,29061,1
3,47387,27/08/2022,29061,1
4,47387,27/08/2022,29061,1
4,47387,27/08/2022,29061,1
4,47387,27/08/2022,44521,1
4,47387,27/08/2022,44521,2
5,47387,27/08/2022,44521,1
3,47387,27/08/2022,44521,2
4,47387,27/08/2022,44521,1
5,47387,27/08/2022,44521,1
5,47387,27/08/2022,61690,1
4,47387,27/08/2022,20879,1
4,47387,27/08/2022,20879,1
4,47387,27/08/2022,40391,1
3,92132,27/08/2022,20,1
5,50234,27/08/2022,20,1
5,78106,27/08/2022,25,1
4,78106,27/08/2022,25,1
3,78106,27/08/2022,25,1
5,78106,27/08/2022,3143,1
3,41414,27/08/2022,5,1
3,49281,27/08/2022,5,1
3,49281,27/08/2022,66925,1
3,77919,27/08/2022,61998,1
5,31614,27/08/2022,62912,1
5,31614,27/08/2022,40111,1
4,49378,27/08/2022,15963,1
3,97458,27/08/2022,86139,1
3,97458,27/08/2022,86139,1
5,97458,27/08/2022,86139,1
3,97458,27/08/2022,86139,1
5,97458,27/08/2022,86139,1
3,97458,27/08/2022,86139,1
5,82275,27/08/2022,86139,1
3,82275,27/08/2022,86139,1
5,82275,27/08/2022,86139,1
4,82275,27/08/2022,60495,1
3,97458,27/08/2022,85001,1
4,97458,27/08/2022,85001,1
4,97458,27/08/2022,48554,1
4,97458,27/08/2022,48554,1
3,97458,27/08/2022,80707,1
3,97458,27/08/2022,6226,1
3,97458,27/08/2022,6226,1
3,97458,27/08/2022,88647,1
3,97458,27/08/2022,88647,1
3,97458,27/08/2022,18,1
4,97458,27/08/2022,18,1
5,97458,27/08/2022,18,1
4,43698,27/08/2022,18,1
5,43698,27/08/2022,18,1
3,36462,27/08/2022,18,1
5,36462,27/08/2022,18,1
3,36462,27/08/2022,19,1
5,28663,27/08/2022,19,1
3,28663,27/08/2022,19,1
4,28663,27/08/2022,71530,1
3,28663,27/08/2022,2565,1
5,28663,27/08/2022,30,1
4,28663,27/08/2022,30,1
3,49127,27/08/2022,64562,1
3,49127,27/08/2022,64562,1
3,39073,27/08/2022,64562,1
3,39073,27/08/2022,24901,1
4,83997,27/08/2022,24901,1
2,83997,27/08/2022,39,1
3,49127,27/08/2022,39,1
2,49127,27/08/2022,39,1
1,49127,27/08/2022,39,1
3,77865,27/08/2022,39,1
2,77865,27/08/2022,39,1
3,80738,27/08/2022,39,1
1,32779,27/08/2022,39,1
1,97518,27/08/2022,39,1
2,47433,27/08/2022,39,1
4,47433,27/08/2022,40,1
4,76487,28/08/2022,40,1
5,76487,28/08/2022,33462,1
3,76487,28/08/2022,67158,1
5,89687,28/08/2022,67158,1
4,89687,28/08/2022,67703,1
5,89687,28/08/2022,57136,1
4,89687,28/08/2022,64309,1
4,23411,28/08/2022,57926,1
3,23411,28/08/2022,57926,1
4,23411,28/08/2022,46568,1
3,23411,28/08/2022,46568,1
3,31658,28/08/2022,46568,1
5,97520,28/08/2022,46568,1
5,33934,28/08/2022,46568,1
3,33934,28/08/2022,14199,1
5,33934,28/08/2022,14199,1
3,33934,28/08/2022,14199,1
5,33934,28/08/2022,14199,1
3,33934,28/08/2022,1003,1
3,33934,28/08/2022,1003,1
4,33934,28/08/2022,22447,1
5,33934,28/08/2022,98894,1
4,33934,28/08/2022,47170,1
4,34944,28/08/2022,47170,1
4,9530,28/08/2022,83751,1
4,9530,28/08/2022,99812,1
3,9530,28/08/2022,99812,1
3,9530,28/08/2022,7741,1
3,9530,28/08/2022,89235,1
4,50178,28/08/2022,34667,1
4,50178,28/08/2022,79695,1
3,50178,28/08/2022,10413,1
3,38916,28/08/2022,89187,1
5,38916,28/08/2022,21360,1
5,24242,28/08/2022,42260,1
5,50178,28/08/2022,42260,1
4,50178,28/08/2022,42260,1
4,50178,28/08/2022,42260,1
3,50178,28/08/2022,89567,1
2,77577,28/08/2022,104600,1
3,17411,28/08/2022,104600,1
3,95846,28/08/2022,104600,1
4,97521,28/08/2022,61537,1
5,97521,28/08/2022,89592,1
5,97521,28/08/2022,9352,1
3,97521,28/08/2022,9352,1
5,97521,28/08/2022,9352,1
4,97521,28/08/2022,1054,1
4,97521,28/08/2022,1054,1
5,97521,28/08/2022,1054,1
5,63435,28/08/2022,1054,1
3,63435,28/08/2022,105600,1
4,63435,28/08/2022,105600,1
3,63435,28/08/2022,10560,1
3,1949,28/08/2022,10560,1
5,67673,28/08/2022,32563,1
4,67673,28/08/2022,32563,1
5,67673,28/08/2022,32563,1
4,17940,28/08/2022,7024,1
5,17940,28/08/2022,7024,1
5,17940,28/08/2022,90577,1
5,92106,28/08/2022,42422,1
3,56984,28/08/2022,35870,1
5,56984,28/08/2022,35870,1
5,17136,28/08/2022,35870,1
5,17136,28/08/2022,35870,1
4,17136,28/08/2022,35870,1
4,81659,28/08/2022,35870,1
4,81659,28/08/2022,63469,1
4,81659,28/08/2022,63469,1
4,34493,28/08/2022,18353,1
4,72706,28/08/2022,18353,1
5,72706,28/08/2022,18353,1
3,74526,28/08/2022,1079,1
4,81019,28/08/2022,1080,1
5,81019,28/08/2022,23976,1
4,91338,28/08/2022,1082,1
3,77880,28/08/2022,1083,1
3,52089,28/08/2022,58329,1
5,97526,28/08/2022,58329,1
3,52089,28/08/2022,58329,1
4,52089,28/08/2022,58329,1
5,52089,28/08/2022,58329,1
3,52089,28/08/2022,32935,1
4,77880,28/08/2022,74068,1
5,39005,28/08/2022,74068,1
3,39005,28/08/2022,67525,1
5,39005,28/08/2022,67525,1
3,27683,28/08/2022,36620,1
3,90712,28/08/2022,75276,1
3,90712,28/08/2022,75276,1
4,90712,28/08/2022,75276,1
5,24805,28/08/2022,75276,1
3,24805,28/08/2022,75276,1
3,17136,28/08/2022,75276,1
5,17136,28/08/2022,75276,1
5,17136,28/08/2022,75276,1
5,17136,28/08/2022,75276,1
4,74335,28/08/2022,75276,1
5,34493,28/08/2022,75276,1
3,34493,28/08/2022,75276,1
5,34493,28/08/2022,3590,1
5,72706,28/08/2022,3590,1
3,72706,28/08/2022,62318,1
4,47595,28/08/2022,62318,1
5,47595,28/08/2022,62318,1
3,97524,28/08/2022,62318,1
5,31249,28/08/2022,70676,1
3,31249,28/08/2022,70676,1
5,31249,28/08/2022,70676,1
3,14909,28/08/2022,70676,1
4,14909,28/08/2022,70676,1
4,14909,28/08/2022,70676,1
3,78315,28/08/2022,70676,1
4,81019,28/08/2022,70676,1
4,34968,28/08/2022,70676,1
5,83388,28/08/2022,70676,1
3,83388,28/08/2022,70676,1
5,55958,28/08/2022,70676,1
4,11891,28/08/2022,70676,1
5,24129,11/01/2021,70676,1
5,24129,11/01/2021,70676,1
3,24129,11/01/2021,70676,1
5,24129,11/01/2021,70676,1
4,84385,11/01/2021,70676,1
3,84385,11/01/2021,70676,1
4,84385,11/01/2021,70676,1
5,84385,11/01/2021,70676,1
5,84385,11/01/2021,70676,1
4,84385,11/01/2021,70676,1
3,84385,11/01/2021,70676,1
5,84385,11/01/2021,14947,1
4,84422,11/01/2021,14947,1
3,84424,11/01/2021,14947,1
4,84424,11/01/2021,68291,1
3,80072,11/01/2021,68291,1
4,80072,11/01/2021,96559,1
4,84427,11/01/2021,97226,1
4,84427,11/01/2021,97226,1
3,84427,11/01/2021,97226,1
4,74023,11/01/2021,97226,1
4,34463,11/01/2021,85832,1
4,71224,11/01/2021,85832,1
3,71224,11/01/2021,85832,1
5,71224,11/01/2021,69851,1
4,71224,11/01/2021,26103,1
4,71224,11/01/2021,26103,1
3,84420,11/01/2021,26103,1
4,77932,11/01/2021,1114,1
5,77932,11/01/2021,26748,1
4,77932,11/01/2021,7,1
4,77932,11/01/2021,87934,1
4,77932,11/01/2021,69920,1
4,73695,11/01/2021,43990,1
3,73695,11/01/2021,97986,1
3,73695,11/01/2021,97986,1
3,73695,11/01/2021,97986,1
4,73695,11/01/2021,1780,1
5,73695,11/01/2021,1122,1
5,61654,11/01/2021,1122,1
4,16548,11/01/2021,1123,1
3,7729,11/01/2021,1123,1
4,41845,11/01/2021,9832,1
4,41845,11/01/2021,9832,1
4,81198,11/01/2021,65744,1
5,81198,11/01/2021,65744,1
5,81198,11/01/2021,80667,1
4,81198,11/01/2021,80667,1
4,81198,11/01/2021,80667,1
4,81198,11/01/2021,34075,1
5,81198,11/01/2021,89010,1
4,81198,11/01/2021,41849,1
4,81198,11/01/2021,41849,1
5,61376,11/01/2021,41849,1
4,81659,11/01/2021,41849,1
5,84423,11/01/2021,41849,1
3,81798,11/01/2021,41849,1
5,81798,11/01/2021,41849,1
3,81798,11/01/2021,41849,1
3,81798,11/01/2021,41849,1
4,27137,11/01/2021,41849,1
4,27137,11/01/2021,8621,1
5,27137,11/01/2021,72779,1
3,27137,11/01/2021,57214,1
5,27137,11/01/2021,98403,1
3,27137,11/01/2021,98403,1
5,27137,11/01/2021,78752,1
3,83252,11/01/2021,13821,1
5,32310,12/01/2021,53032,1
3,32310,12/01/2021,53032,1
5,1016,12/01/2021,53032,1
4,32865,12/01/2021,53032,1
3,32865,12/01/2021,13415,1
5,32865,12/01/2021,80932,1
3,68108,12/01/2021,80932,1
4,68108,12/01/2021,80932,1
5,68108,12/01/2021,9703,1
4,68108,12/01/2021,9703,1
4,68108,12/01/2021,9703,1
4,68108,12/01/2021,24230,1
4,80111,11/01/2021,44481,1
3,84436,11/01/2021,44481,1
4,27137,11/01/2021,75154,1
5,27137,11/01/2021,30353,1
3,27137,11/01/2021,15002,1
5,27137,11/01/2021,19563,1
3,27137,11/01/2021,19563,1
3,27137,11/01/2021,19563,1
5,27137,11/01/2021,19563,1
3,84442,12/01/2021,3541,1
3,84442,12/01/2021,24723,1
4,84443,12/01/2021,24723,1
5,84443,12/01/2021,24723,1
5,84443,12/01/2021,24723,1
5,81219,12/01/2021,68265,1
5,81219,12/01/2021,51997,1
5,29893,12/01/2021,51997,1
3,84448,12/01/2021,51997,1
5,31291,12/01/2021,81126,1
4,31291,12/01/2021,81126,1
3,80752,12/01/2021,22961,1
3,74003,12/01/2021,72590,1
3,74427,12/01/2021,53823,1
4,84449,12/01/2021,13189,1
3,84449,12/01/2021,13189,1
4,84450,12/01/2021,44966,1
5,71224,11/01/2021,116008,1
3,71224,11/01/2021,116008,1
5,38968,11/01/2021,1170,1
5,84164,11/01/2021,1170,1
5,84164,11/01/2021,1171,1
3,84433,11/01/2021,1171,1
3,16548,11/01/2021,1171,1
3,16548,11/01/2021,1171,1
4,22320,11/01/2021,1171,1
3,81798,11/01/2021,1171,1
5,81798,11/01/2021,1171,1
5,81798,11/01/2021,1171,1
5,81798,11/01/2021,1171,1
4,84435,11/01/2021,1171,1
5,84435,11/01/2021,1172,1
4,84435,11/01/2021,1173,1
5,84435,11/01/2021,1173,1
4,84435,11/01/2021,1176,1
3,84435,11/01/2021,1176,1
4,54452,11/01/2021,1176,1
4,72706,11/01/2021,1178,1
4,72706,11/01/2021,1178,1
3,82232,11/01/2021,1178,1
5,84438,11/01/2021,1176,1
5,80561,11/01/2021,1176,1
3,80561,11/01/2021,1179,1
4,84434,11/01/2021,1182,1
3,77818,11/01/2021,1182,1
3,77818,11/01/2021,1182,1
3,77818,11/01/2021,1182,1
3,77818,11/01/2021,1185,1
3,77818,11/01/2021,1185,1
5,77818,11/01/2021,60118,1
5,77818,11/01/2021,1191,1
5,77818,11/01/2021,1191,1
3,77818,11/01/2021,1191,1
3,77818,11/01/2021,1191,1
4,77818,11/01/2021,1191,1
5,77818,11/01/2021,1191,1
5,77818,11/01/2021,1191,1
4,77818,11/01/2021,1191,1
3,77818,11/01/2021,1192,1
3,77818,11/01/2021,1192,1
3,77818,11/01/2021,1192,1
4,77818,11/01/2021,1192,1
3,77818,11/01/2021,1195,1
3,77818,11/01/2021,1195,1
3,77818,11/01/2021,1195,1
5,77818,11/01/2021,1195,1
4,77818,11/01/2021,1195,1
4,77818,11/01/2021,1195,1
5,80561,11/01/2021,1195,1
4,59786,12/01/2021,1195,1
5,59786,12/01/2021,1195,1
4,59786,12/01/2021,1193,1
5,84439,12/01/2021,1193,1
4,84439,12/01/2021,1193,1
3,30095,12/01/2021,1193,1
5,30095,12/01/2021,1193,1
5,18160,12/01/2021,1193,1
5,84447,12/01/2021,1193,1
4,84451,12/01/2021,1193,1
5,84451,12/01/2021,1193,1
4,74003,12/01/2021,1193,1
4,84454,12/01/2021,89728,1
4,84454,12/01/2021,1194,1
5,84455,12/01/2021,1194,1
4,84459,12/01/2021,1194,1
